2034,17,4,716000445,4,10,134,2020-01-17,-,009802-17012020-0007,3303637900000,169900,3,509700,-,-,-
2035,17,4,716000445,4,10,134,2020-01-17,-,009802-17012020-0014,3303637900000,169900,1,169900,-,-,-
2036,17,4,716000445,4,10,134,2020-01-17,-,009802-17012020-0017,3303637900000,169900,1,169900,-,-,-
2037,17,4,716000445,4,10,134,2020-01-17,-,009802-17012020-0021,3303637900000,169900,1,169900,-,-,-
2038,17,4,716000445,4,10,134,2020-01-17,-,009802-17012020-0024,3303637900000,169900,1,169900,-,-,-
2039,17,4,716000445,4,10,134,2020-01-17,-,009802-17012020-0028,3303637900000,200000,1,200000,-,-,-
2040,17,4,716000445,4,10,134,2020-01-17,-,009802-17012020-0028,3303637900000,200000,-1,-200000,-,-,-
2041,17,4,716000446,4,10,134,2020-01-17,-,009802-17012020-0029,3303637900000,169900,1,169900,-,-,-
2042,17,4,716000446,4,10,134,2020-01-17,-,009802-17012020-0030,3303637900000,169900,1,169900,-,-,-
2043,17,4,716000446,4,10,134,2020-01-18,-,009201-18012020-0022,3303637500002,279930,1,279930,-,-,-
2044,17,4,716000446,4,10,134,2020-01-18,-,009202-18012020-0034,3303637500002,230930,1,230930,-,-,-
2045,17,4,716000445,4,10,134,2020-01-18,-,009802-18012020-0034,3303637500002,169900,2,339800,-,-,-
2046,17,4,716000445,4,10,134,2020-01-18,-,009201-18012020-0054,3303637900000,169900,1,169900,-,-,-
2047,17,4,716000445,4,10,134,2020-01-18,-,009202-18012020-0063,3303637900000,169900,1,169900,-,-,-
2048,17,4,716000445,4,10,134,2020-01-18,-,009204-18012020-0030,3303637900000,249950,1,249950,-,-,-
2049,17,4,716000445,4,10,134,2020-01-18,-,009204-18012020-0077,3303637900000,169900,1,169900,-,-,-
2050,17,4,716000446,4,10,134,2020-01-18,-,009204-18012020-0092,3303637900000,169900,3,509700,-,-,-
2051,17,4,716000446,4,10,134,2020-01-18,-,009802-18012020-0004,3303637900000,169900,2,339800,-,-,-
2052,17,4,716000446,4,10,134,2020-01-18,-,009802-18012020-0005,3303637900000,169900,3,509700,-,-,-
2053,17,4,716000446,4,10,134,2020-01-18,-,009802-18012020-0015,3303637900000,169900,1,169900,-,-,-
2054,17,4,716000446,4,10,134,2020-01-18,-,009802-18012020-0019,3303637900000,169900,1,169900,-,-,-
2055,17,4,716000446,4,10,134,2020-01-18,-,009802-18012020-0031,3303637900000,169900,1,169900,-,-,-
2056,17,4,716000446,4,10,134,2020-01-18,-,009802-18012020-0054,3303637900000,169900,1,169900,-,-,-
2057,17,4,716000445,4,10,134,2020-01-19,-,009201-19012020-0084,3303637500002,279930,1,279930,-,-,-
2058,17,4,716000445,4,10,134,2020-01-19,-,009202-19012020-0034,3303637500002,279930,3,839790,-,-,-
2059,17,4,716000445,4,10,134,2020-01-19,-,009202-19012020-0051,3303637500002,279930,2,559860,-,-,-
2060,17,4,716000445,4,10,134,2020-01-19,-,009204-19012020-0071,3303637500002,265930,1,265930,-,-,-
2061,17,4,716000446,4,10,134,2020-01-19,-,009204-19012020-0072,3303637500002,265930,1,265930,-,-,-
2062,17,4,716000446,4,10,134,2020-01-19,-,009109-19012020-0070,3303637900000,169900,3,509700,-,-,-
2063,17,4,716000446,4,10,134,2020-01-19,-,009201-19012020-0064,3303637900000,169900,1,169900,-,-,-
2064,17,4,716000445,4,10,134,2020-01-19,-,009202-19012020-0034,3303637900000,169900,1,169900,-,-,-
2065,17,4,716000445,4,10,134,2020-01-19,-,009204-19012020-0004,3303637900000,169900,1,169900,-,-,-
2066,17,4,716000445,4,10,134,2020-01-19,-,009204-19012020-0085,3303637900000,169900,2,339800,-,-,-
